Date,Open,High,Low,Close,Volume
06/30/2020,"124.01","127.06","124.01","126.50","2,778,835"
06/29/2020,"123.72","126.04","123.28","125.25","2,798,657"
06/26/2020,"124.33","124.44","121.45","122.39","3,645,811"
06/25/2020,"121.61","124.83","120.80","124.71","2,903,449"
06/24/2020,"124.79","124.84","121.83","122.06","3,766,472"
06/23/2020,"127.39","127.57","125.83","126.25","2,357,094"
06/22/2020,"126.36","126.48","124.60","125.79","2,806,343"
06/19/2020,"130.00","130.00","125.73","127.46","6,485,013"
06/18/2020,"127.14","128.98","126.70","127.59","2,467,656"
06/17/2020,"130.16","130.47","127.76","128.23","3,228,124"
06/16/2020,"131.37","132.44","126.39","130.11","6,892,353"
06/15/2020,"118.51","124.38","118.01","123.61","4,094,202"
06/12/2020,"124.40","125.17","119.35","123.15","4,492,689"
06/11/2020,"126.41","126.84","121.52","121.55","5,969,327"
06/10/2020,"133.72","135.38","130.56","132.44","4,018,747"
06/09/2020,"135.02","135.41","133.21","134.19","3,819,615"
06/08/2020,"135.32","139.94","135.32","137.72","4,139,216"
06/05/2020,"137.85","139.37","133.39","135.12","5,591,916"
06/04/2020,"125.41","129.03","124.74","128.96","3,076,685"
06/03/2020,"125.45","127.35","125.01","127.09","3,712,613"
06/02/2020,"121.84","123.82","121.28","123.32","2,977,504"
06/01/2020,"119.86","121.20","117.61","120.50","2,133,655"
05/29/2020,"119.63","120.71","117.57","120.13","4,278,095"
05/28/2020,"124.75","124.83","120.28","120.74","3,744,246"
05/27/2020,"119.72","122.49","119.53","122.42","4,462,678"
05/26/2020,"115.98","118.56","115.98","117.41","4,185,148"
05/22/2020,"114.13","114.16","111.47","112.47","2,735,070"
05/21/2020,"114.95","115.68","113.82","114.06","2,342,645"
05/20/2020,"113.31","117.48","113.05","115.69","3,735,708"
05/19/2020,"114.95","115.44","112.01","112.08","3,404,897"
05/18/2020,"112.22","115.66","112.01","115.02","5,604,429"
05/15/2020,"105.18","107.99","104.28","107.92","6,583,120"
05/14/2020,"102.50","106.28","100.22","106.19","5,542,426"
05/13/2020,"105.14","105.29","102.55","104.48","5,376,118"
05/12/2020,"109.11","109.33","105.00","105.00","3,874,063"
05/11/2020,"110.16","110.77","108.18","108.61","4,207,282"
05/08/2020,"108.97","112.20","108.30","112.11","3,913,422"
05/07/2020,"109.02","110.05","106.78","107.29","4,379,182"
05/06/2020,"110.03","110.24","106.70","107.67","4,465,270"
05/05/2020,"109.24","111.09","108.74","108.91","3,477,657"
05/04/2020,"110.02","110.28","106.58","107.72","4,500,672"
05/01/2020,"114.00","114.59","110.57","110.88","3,960,387"
04/30/2020,"118.00","118.25","115.33","116.38","4,040,514"
04/29/2020,"116.96","120.82","116.53","120.06","4,261,141"
04/28/2020,"117.86","118.00","113.37","115.46","5,604,649"
04/27/2020,"110.85","116.13","109.73","115.20","5,344,823"
04/24/2020,"113.99","114.38","111.21","114.04","3,045,999"
04/23/2020,"111.33","115.23","110.95","112.91","3,545,433"
04/22/2020,"112.03","112.10","109.21","110.64","3,795,100"
04/21/2020,"111.04","111.04","108.60","109.85","5,743,280"
04/20/2020,"114.44","117.07","112.12","114.60","4,083,843"
04/17/2020,"114.45","116.54","113.85","116.30","4,132,254"
04/16/2020,"111.85","113.47","108.86","113.22","5,926,446"
04/15/2020,"112.96","113.10","109.80","111.53","5,652,807"
04/14/2020,"116.50","117.84","114.51","116.48","7,166,341"
04/13/2020,"119.95","120.05","113.58","114.14","10,519,610"
04/09/2020,"128.65","129.60","123.15","125.03","4,753,459"
04/08/2020,"122.99","128.18","121.04","127.40","4,686,055"
